index,Date,PM10,PM2.5,Temp,Humidity,Wind Speed,Wind Dir,NO,NO2,Nox,SO2,lag1,lag2
5702,2019-07-31 14:00:00,2.6,4.9,12.0,60.2,2.1,294.0,9.9,27.7,29.4,1.2,11.9,15.3
5703,2019-07-31 15:00:00,12.4,5.0,13.0,53.6,2.8,260.0,10.3,23.6,27.0,0.9,11.2,19.7
5704,2019-07-31 16:00:00,15.5,4.7,12.0,58.1,2.9,253.0,11.7,27.1,31.0,0.8,14.5,11.8
5705,2019-07-31 17:00:00,11.6,4.5,10.0,68.2,1.5,295.0,7.6,32.0,30.0,1.3,12.9,16.2
5706,2019-07-31 18:00:00,13.7,6.5,10.0,74.3,1.5,329.0,13.3,56.4,52.9,1.2,10.6,9.5
5707,2019-07-31 19:00:00,9.5,6.2,9.0,73.6,1.9,265.0,12.1,39.4,39.8,0.1,11.9,6.5
5708,2019-07-31 20:00:00,5.4,7.9,9.0,75.1,1.9,273.0,6.5,32.8,29.4,1.0,11.8,4.0
5709,2019-07-31 21:00:00,9.6,6.9,9.0,75.7,1.5,261.0,8.8,31.0999999999999,30.6,0.4,13.5,7.6
5710,2019-07-31 22:00:00,10.8,6.6,9.0,83.5,1.7,198.0,9.7,34.1,33.6,0.6,14.1,13.3
5711,2019-07-31 23:00:00,6.5,4.8,8.0,86.3,0.9,176.0,1.3,26.1,19.3,0.9,12.6,14.6
5712,2019-08-01 00:00:00,4.5,7.1,8.0,87.9,1.2,230.0,0.4,19.3,13.7,0.95,19.0,3.4
5713,2019-08-01 01:00:00,1.3,6.6,8.0,87.8,1.4,331.0,0.75,19.5,17.25,1.0,8.3,5.5
5714,2019-08-01 02:00:00,7.3,5.0,8.0,86.4,0.9,274.0,1.1,19.7,20.8,0.4,4.4,8.3
5715,2019-08-01 03:00:00,4.3,5.4,8.0,85.7,1.1,291.0,0.9,9.5,10.3,0.4,3.9,7.1
5716,2019-08-01 04:00:00,5.1,6.6,7.0,86.5,0.8,325.0,0.6,18.1,18.6,0.5,14.9,5.0
5717,2019-08-01 05:00:00,9.7,5.8,7.0,85.8,1.0,283.0,7.2,26.2,33.4,0.8,9.2,6.5
5718,2019-08-01 06:00:00,10.1,5.7,7.0,83.7,0.8,188.0,52.1,49.8,102.0,1.9,9.8,6.2
5719,2019-08-01 07:00:00,13.8,7.6,7.0,86.9,0.5,196.0,138.5,58.9,197.5,5.8,11.3,6.3
5720,2019-08-01 08:00:00,22.8,12.2,6.0,87.3,0.3,205.0,172.0,65.6,237.6,6.9,18.9,4.8
5721,2019-08-01 09:00:00,20.3,12.1,8.0,80.2,1.4,222.0,127.0,64.9,191.9,5.4,11.399999999999999,9.8
5722,2019-08-01 10:00:00,25.6,9.3,9.0,72.3,2.1,227.0,60.3,46.3,106.6,4.1,3.9,3.0
5723,2019-08-01 11:00:00,19.1,8.3,11.0,68.3,3.1,223.0,32.4,32.5,64.9,2.7,16.4,12.2
5724,2019-08-01 12:00:00,25.8,6.9,10.0,70.2,4.1,193.0,22.5,25.5,48.1,2.9,15.0,4.1
5725,2019-08-01 13:00:00,3.5,4.5,11.0,61.6,4.1,213.0,25.8,25.1,50.9,2.4,20.1,10.1
5726,2019-08-01 13:50:00,12.5,12.5,11.6999999999999,55.7999999999999,5.1,223.0,21.71,23.516666666666666,40.33,2.3166666666666664,2.6,11.9
5727,2019-08-01 14:00:00,14.3,4.4,12.0,55.2,5.3,215.0,21.4,23.2,44.6,2.3,12.4,11.2
5728,2019-08-01 14:10:00,13.816666666666666,13.816666666666666,12.0,52.1,5.2,220.0,22.91,23.0,42.44,2.2333333333333334,15.5,14.5
5729,2019-08-01 15:00:00,11.4,3.7,12.0,51.1,5.4,216.0,20.4,22.0,42.4,1.9,11.6,12.9
5730,2019-08-01 16:00:00,12.0,4.4,12.0,49.5,5.1,222.0,19.5,26.9,46.3,1.5,13.7,10.6
5731,2019-08-01 17:00:00,16.0,3.9,12.0,52.8,3.8,240.0,10.1,18.9,29.0,1.4,9.5,11.9
5732,2019-08-01 18:00:00,10.9,4.8,11.0,63.2,2.9,232.0,15.9,33.4,49.3,1.1,5.4,11.8
5733,2019-08-01 19:00:00,11.4,8.0,10.0,70.1,1.4,258.0,22.0,47.9,70.0,1.5,9.6,13.5
5734,2019-08-01 20:00:00,18.8,10.6,10.0,69.3,1.4,281.0,8.6,41.2,49.9,1.4,10.8,14.1
5735,2019-08-01 21:00:00,18.9,13.8,10.0,69.6,1.0,281.0,5.6,37.5,43.1,0.2,6.5,12.6
5736,2019-08-01 22:00:00,27.0,17.6,10.0,69.2,1.3,269.0,4.8,39.4,44.1,0.9,4.5,19.0
5737,2019-08-01 23:00:00,13.4,8.8,12.0,60.7,3.3,239.0,3.5,14.3,17.7,1.2,1.3,8.3
5738,2019-08-02 00:00:00,17.5,6.9,12.0,65.2,2.4,253.0,2.2,10.5,12.6,0.6,7.3,4.4
5739,2019-08-02 01:00:00,18.7,6.7,11.0,70.7,2.6,246.0,1.6,8.9,10.5,0.44999999999999996,4.3,3.9
5740,2019-08-02 02:00:00,15.3,7.6,12.0,66.7,3.5,247.0,1.0,4.9,6.0,0.3,5.1,14.9
5741,2019-08-02 03:00:00,16.7,8.1,12.0,70.8,4.1,236.0,1.2,3.2,4.4,0.6,9.7,9.2
5742,2019-08-02 04:00:00,16.3,7.4,13.0,64.1,4.3,241.0,1.9,5.2,7.1,0.7,10.1,9.8
5743,2019-08-02 05:00:00,16.5,7.4,13.0,62.1,4.1,245.0,1.9,6.5,8.4,0.9,13.8,11.3
5744,2019-08-02 06:00:00,18.8,6.5,12.0,69.8,4.3,244.0,4.2,10.8,15.0,1.2,22.8,18.9
5745,2019-08-02 07:00:00,9.7,5.6,12.0,60.0999999999999,4.2,246.0,9.1,23.6,32.7,1.1,20.3,11.399999999999999
5746,2019-08-02 08:00:00,13.9,6.0,12.0,63.2,4.9,245.0,9.1,24.6,33.7,0.9,25.6,3.9
5747,2019-08-02 09:00:00,13.3,7.0,13.0,59.4,3.7,247.0,10.0,28.3,38.3,0.7,19.1,16.4
5748,2019-08-02 10:00:00,13.3,6.6,14.0,58.2,5.2,245.0,8.6,20.2,28.8,0.9,25.8,15.0
5749,2019-08-02 11:00:00,17.8,6.4,14.0,62.8,4.7,244.0,12.2,20.6,32.8,1.1,3.5,20.1
5750,2019-08-02 12:00:00,11.7,6.9,15.0,51.4,4.7,251.0,10.5,18.2,28.7,0.5,12.5,2.6
5751,2019-08-02 13:00:00,21.4,6.3,15.0,51.8,4.7,259.0,7.0,12.3,19.3,0.6,14.3,12.4
5752,2019-08-02 14:00:00,20.6,6.9,15.0,57.1,4.8,271.0,4.6,10.7,15.3,0.8,13.816666666666666,15.5
5753,2019-08-02 15:00:00,33.9,6.0,13.0,75.3,4.2,266.0,5.2,13.7,18.8,0.6,11.4,11.6
5754,2019-08-02 16:00:00,14.8,6.1,13.0,78.5,6.1,244.0,6.3,12.7,19.1,0.1,12.0,13.7
5755,2019-08-02 17:00:00,10.9,11.1,12.0,75.8,6.9,238.0,4.8,10.2,15.0,0.5,16.0,9.5
5756,2019-08-02 18:00:00,28.1,14.3,12.0,62.4,6.7,239.0,4.1,9.4,13.5,0.25,10.9,5.4
5757,2019-08-02 19:00:00,26.3,14.0,12.0,52.5,6.6,241.0,3.3,7.69999999999999,11.0,0.0,11.4,9.6
5758,2019-08-02 20:00:00,30.1,13.1,11.0,57.9999999999999,4.8,247.0,3.1,10.7,13.8,0.8,18.8,10.8
5759,2019-08-02 21:00:00,22.7,11.8,11.0,61.6,4.3,248.0,2.6,8.6,11.3,0.7,18.9,6.5
5760,2019-08-02 22:00:00,22.9,12.0,11.0,62.0,3.2,257.0,3.5,11.9,15.3999999999999,0.5,27.0,4.5
5761,2019-08-02 23:00:00,18.6,10.9,11.0,60.8,3.4,258.0,1.5,8.6,10.1,0.3,13.4,1.3
5762,2019-08-03 00:00:00,20.7,9.3,10.0,66.0,3.6,257.0,1.6,6.2,7.8,0.9,17.5,7.3
5763,2019-08-03 01:00:00,24.8,10.1,11.0,62.4,4.9,250.0,1.3,4.3500000000000005,5.65,0.6,18.7,4.3
5764,2019-08-03 02:00:00,17.5,8.3,10.0,67.7,4.7,254.0,1.0,2.5,3.5,0.6,15.3,5.1
5765,2019-08-03 03:00:00,15.2,7.5,10.0,64.1,5.3,248.0,0.7,1.7,2.4,0.6,16.7,9.7
5766,2019-08-03 04:00:00,12.2,7.69999999999999,10.0,70.1,4.4,251.0,0.8,2.0,2.8,0.55,16.3,10.1
5767,2019-08-03 05:00:00,15.6,8.3,10.0,67.6,4.8,250.0,0.5,1.6,2.1,0.5,16.5,13.8
5768,2019-08-03 06:00:00,18.5,8.5,11.0,66.6,4.9,249.0,0.8,2.9,3.7,0.0,18.8,22.8
5769,2019-08-03 07:00:00,16.1,7.9,11.0,68.6,5.1,248.0,2.4,6.6,9.0,0.0,9.7,20.3
5770,2019-08-03 08:00:00,15.5,8.5,10.0,73.2,6.7,242.0,4.1,7.0,11.1,0.6,13.9,25.6
5771,2019-08-03 09:00:00,12.3,7.1,11.0,68.5,6.4,241.0,5.6,9.7,15.3,0.0,13.3,19.1
5772,2019-08-03 10:00:00,16.6,8.4,12.0,68.8,6.8,239.0,5.9,8.9,14.8,0.6,13.3,25.8
5773,2019-08-03 11:00:00,24.3,10.1,13.0,67.9,7.2,231.0,7.2,8.8,16.0,0.8,17.8,3.5
5774,2019-08-03 12:00:00,20.6,9.4,13.0,65.5,7.2,231.0,6.1,7.69999999999999,13.8,0.0,11.7,12.5
5775,2019-08-03 13:00:00,19.5,9.9,14.0,62.0,7.2,231.0,5.2,5.5,10.7,0.3,21.4,14.3
5776,2019-08-03 14:00:00,27.6,9.7,14.0,60.5999999999999,7.2,231.0,3.9,4.8,8.6,0.3,20.6,13.816666666666666
5777,2019-08-03 15:00:00,18.9,8.7,14.0,59.9,7.2,231.0,5.1,5.9,11.0,0.5,33.9,11.4
5778,2019-08-03 16:00:00,27.1,8.1,13.0,68.4,7.0,230.0,5.2,6.3,11.5,0.5,14.8,12.0
5779,2019-08-03 17:00:00,17.5,8.1,13.0,72.2,5.9,226.0,6.2,10.3,16.5,0.7,10.9,16.0
5780,2019-08-03 18:00:00,19.8,8.2,12.0,77.7,4.4,228.0,6.2,16.0,22.2,0.2,28.1,10.9
5781,2019-08-03 19:00:00,18.3,7.6,12.0,78.9,5.3,237.0,3.4,8.3,11.7,0.15000000000000002,26.3,11.4
5782,2019-08-03 20:00:00,10.7,9.1,12.0,75.5,5.0,240.0,2.5,8.3,10.8,0.1,30.1,18.8
5783,2019-08-03 21:00:00,19.2,9.4,12.0,72.2,3.8,244.0,1.3,7.2,8.6,0.4,22.7,18.9
5784,2019-08-03 22:00:00,18.0,9.1,12.0,73.0,3.1,248.0,0.9,7.2,8.1,0.3,22.9,27.0
5785,2019-08-03 23:00:00,15.8,7.9,12.0,77.1,3.3,249.0,0.7,5.9,6.7,0.2,18.6,13.4
5786,2019-08-04 00:00:00,10.0,5.9,12.0,77.0,3.1,249.0,0.8,5.6,6.4,0.3,20.7,17.5
5787,2019-08-04 01:00:00,3.1,8.3,12.0,75.9,2.7,252.0,0.4,4.5,4.9,0.15,24.8,18.7
5788,2019-08-04 02:00:00,16.7,7.2,12.0,80.1,2.4,253.0,0.2,3.3,3.4,0.0,17.5,15.3
5789,2019-08-04 03:00:00,8.1,5.1,12.0,82.0,2.5,258.0,0.2,2.2,2.4,0.2,15.2,16.7
5790,2019-08-04 04:00:00,8.5,4.9,12.0,79.9,2.4,255.0,0.3142857142857143,0.4,0.3,0.7,12.2,16.3
5791,2019-08-04 05:00:00,10.3,6.5,12.0,79.6,2.3,274.0,0.4285714285714286,0.5,0.3,0.8,15.6,16.5
5792,2019-08-04 06:00:00,16.2,7.0,12.0,80.4,1.7,287.0,0.5428571428571429,1.2,0.7,0.4,18.5,18.8
5793,2019-08-04 07:00:00,13.1,7.3,13.0,76.9,3.1,298.0,0.6571428571428571,0.9,0.5,0.0,16.1,9.7
5794,2019-08-04 08:00:00,14.566666666666666,14.566666666666666,12.0,73.0,3.033333333333333,292.3333333333333,0.7714285714285714,2.433333333333333,2.466666666666667,0.13333333333333336,15.5,13.9
5795,2019-08-04 09:00:00,16.03333333333333,16.03333333333333,12.0,73.0,2.966666666666667,286.6666666666667,0.8857142857142857,3.9666666666666663,4.433333333333334,0.2666666666666667,12.3,13.3
5796,2019-08-04 10:00:00,17.5,7.9,14.0,81.9,2.9,281.0,1.0,5.5,6.4,0.4,16.6,13.3
5797,2019-08-04 11:00:00,11.3,6.4,13.0,80.9,4.7,276.0,1.3,5.3,6.6,0.0,24.3,17.8
5798,2019-08-04 12:00:00,16.55,6.9,14.0,72.8,3.6,272.0,2.1,5.1,7.1,0.0,20.6,11.7
5799,2019-08-04 13:00:00,21.8,7.0,15.0,70.5,5.4,244.0,3.7,5.7,9.4,0.4,19.5,21.4
5800,2019-08-04 14:00:00,19.0,5.4,14.0,70.6,6.6,241.0,2.8,5.0,7.8,0.4,27.6,20.6
5801,2019-08-04 15:00:00,2.4,4.3,14.0,70.5,6.0,233.0,3.9,5.7,9.6,0.0,18.9,33.9
5802,2019-08-04 16:00:00,11.3,6.1,14.0,63.1,5.5,239.0,3.9,6.6,10.5,0.4,27.1,14.8
5803,2019-08-04 17:00:00,19.9,7.4,13.0,65.3,3.8,253.0,2.6,8.2,10.8,0.3,17.5,10.9
5804,2019-08-04 18:00:00,13.2,9.1,12.0,66.2,4.9,244.0,3.0,9.2,12.2,0.8,19.8,28.1
5805,2019-08-04 19:00:00,14.8,6.5,11.0,72.1,4.3,247.0,2.4,9.2,11.6,0.9,18.3,26.3
5806,2019-08-04 20:00:00,9.5,8.6,10.0,74.1,3.5,253.0,1.6,9.0,10.6,0.7,10.7,30.1
5807,2019-08-04 21:00:00,17.3,11.1,11.0,69.0,4.6,246.0,1.5,5.8,7.2,0.6,19.2,22.7
5808,2019-08-04 22:00:00,16.5,7.5,10.0,65.9,4.5,248.0,1.2,4.4,5.6,0.5,18.0,22.9
5809,2019-08-04 23:00:00,14.5,7.0,10.0,68.9,4.8,244.0,0.8,2.7,3.5,0.4,15.8,18.6
5810,2019-08-05 00:00:00,26.0,7.1,10.0,65.7,4.8,252.0,0.3,0.9,1.2,0.3,10.0,20.7
5811,2019-08-05 01:00:00,8.0,6.8,9.0,71.4,3.0,263.0,0.2,0.95,1.15,0.2,3.1,24.8
5812,2019-08-05 02:00:00,6.8,6.9,10.0,62.0,3.8,258.0,0.1,1.0,1.1,0.2,16.7,17.5
5813,2019-08-05 03:00:00,17.3,7.3,9.0,67.2,3.7,260.0,0.0,0.4,0.5,0.2,8.1,15.2
5814,2019-08-05 04:00:00,13.9,7.0,9.0,67.6,4.5,253.0,0.2,1.3,1.6,0.1,8.5,12.2
5815,2019-08-05 05:00:00,12.7,6.7,9.0,71.0,3.9,253.0,1.9,6.3,8.1,0.2,10.3,15.6
5816,2019-08-05 06:00:00,15.2,7.3,9.0,71.7,3.4,252.0,5.5,13.1,18.5,0.3,16.2,18.5
5817,2019-08-05 07:00:00,16.4,7.3,9.0,66.1,5.2,251.0,10.2,19.0,29.2,0.3,13.1,16.1
5818,2019-08-05 08:00:00,17.7,7.5,9.0,66.7,4.4,241.0,14.1,26.2,40.2,0.3,14.566666666666666,15.5
5819,2019-08-05 09:00:00,11.6,6.5,9.0,63.5,5.8,248.0,9.4,16.8,26.2,0.2,16.03333333333333,12.3
5820,2019-08-05 10:00:00,6.9,7.3,10.0,65.5,4.8,229.0,19.9,27.3,47.2,0.5,17.5,16.6
5821,2019-08-05 11:00:00,24.1,7.3,10.0,67.8,5.0,236.0,12.5,20.2,27.1,0.9,11.3,24.3
5822,2019-08-05 12:00:00,16.3,7.8,11.0,63.5,6.1,233.0,14.7,19.75,31.7,0.0,16.55,20.6
5823,2019-08-05 13:00:00,15.6,8.6,12.0,56.6,6.6,228.0,16.9,19.3,36.3,0.9,21.8,19.5
5824,2019-08-05 14:00:00,24.4,8.0,11.0,58.8,6.9,230.0,15.6,19.6,35.2,1.1,19.0,27.6
5825,2019-08-05 15:00:00,12.4,7.3,12.0,58.9,6.8,221.0,14.95,18.950000000000003,33.900000000000006,0.9500000000000001,2.4,18.9
5826,2019-08-05 16:00:00,25.9,8.2,11.0,56.6,6.6,224.0,14.3,18.3,32.6,0.8,11.3,27.1
5827,2019-08-05 17:00:00,16.3,8.1,11.0,60.5,5.0,229.0,14.4,23.3,37.7,0.0,19.9,17.5
5828,2019-08-05 18:00:00,25.8,9.4,10.0,65.6,4.1,223.0,13.7,27.7,41.4,0.0,13.2,19.8
5829,2019-08-05 19:00:00,13.0,8.7,10.0,64.9,4.5,244.0,7.1,15.0,22.2,0.3,14.8,18.3
5830,2019-08-05 20:00:00,22.3,10.2,10.0,65.4,2.7,256.0,3.7,16.6,20.3,0.4,9.5,10.7
5831,2019-08-05 21:00:00,17.1,8.4,11.0,65.0,4.5,244.0,3.4,7.8,11.3,0.0,17.3,19.2
5832,2019-08-05 22:00:00,13.5,7.6,11.0,64.1,3.3,247.0,2.7,9.0,11.7,0.0,16.5,18.0
5833,2019-08-05 23:00:00,13.8,7.6,11.0,65.8,4.6,242.0,3.4,5.2,8.6,0.3,14.5,15.8
5834,2019-08-06 00:00:00,16.0,7.3,11.0,65.8,4.6,237.0,2.7,5.8,8.5,0.6,26.0,10.0
5835,2019-08-06 01:00:00,19.0,7.5,12.0,60.3,4.3,244.0,2.0,3.4,5.4,0.35,8.0,3.1
5836,2019-08-06 02:00:00,16.4,7.9,11.0,64.4,3.3,244.0,1.0,3.4,4.5,0.1,6.8,16.7
5837,2019-08-06 03:00:00,11.8,7.69999999999999,11.0,64.5,3.2,249.0,1.0,4.1,5.1,0.5,17.3,8.1
5838,2019-08-06 04:00:00,20.4,7.9,11.0,63.0,3.6,246.0,2.8,6.8,9.6,0.5,13.9,8.5
5839,2019-08-06 05:00:00,19.0,8.6,11.0,64.8,3.3,247.0,2.8,8.5,11.2,0.6,12.7,10.3
5840,2019-08-06 06:00:00,20.4,8.3,11.0,64.6,2.8,252.0,6.4,18.7,25.1,0.3,15.2,16.2
5841,2019-08-06 07:00:00,17.5,8.4,11.0,67.0,2.5,250.0,17.3,40.3,57.6,0.3,16.4,13.1
5842,2019-08-06 08:00:00,22.0,8.8,11.0,70.3,1.7,279.0,17.7,49.3,67.0,0.15,17.7,14.566666666666666
5843,2019-08-06 09:00:00,15.7,8.9,12.0,66.4,1.7,270.0,26.7,50.3,77.1,0.0,11.6,16.03333333333333
5844,2019-08-06 10:00:00,20.9,7.9,12.0,66.6,4.3,238.0,19.6,30.3,49.9,0.2,6.9,17.5
5845,2019-08-06 11:00:00,10.4,5.9,13.0,61.3,4.8,237.0,17.8,25.2,43.0,0.7,24.1,11.3
5846,2019-08-06 12:00:00,15.5,6.2,14.0,61.5,5.4,226.0,20.6,24.2,44.8,1.1,16.3,16.55
5847,2019-08-06 13:00:00,28.2,6.8,13.0,68.4,4.6,232.0,20.5,26.0,46.4,0.8,15.6,21.8
5848,2019-08-06 14:00:00,6.7,7.2,13.0,68.8,5.1,227.0,20.2,25.3,45.5,0.3,24.4,19.0
5849,2019-08-06 15:00:00,20.2,7.4,12.0,67.3,5.4,237.0,15.2,20.7,35.9,0.7,12.4,2.4
5850,2019-08-06 16:00:00,9.5,6.5,13.0,61.9,4.8,240.0,12.7,19.7,32.4,0.55,25.9,11.3
5851,2019-08-06 17:00:00,15.1,6.4,13.0,57.6,4.7,242.0,10.5,19.0,29.5,0.4,16.3,19.9
5852,2019-08-06 18:00:00,20.5,6.2,12.0,68.9,3.9,239.0,10.6,22.0,32.6,0.0,25.8,13.2
5853,2019-08-06 19:00:00,8.9,6.1,11.0,73.9,1.9,255.0,6.5,28.4,34.8,0.7,13.0,14.8
5854,2019-08-06 20:00:00,9.5,8.3,11.0,73.1,1.4,258.0,4.2,30.7,34.9,0.8,22.3,9.5
5855,2019-08-06 21:00:00,16.4,10.4,11.0,75.3,1.2,283.0,2.7,33.6,36.3,0.9,17.1,17.3
5856,2019-08-06 22:00:00,15.9,13.5,10.0,75.9,1.2,280.0,3.3,32.3,35.7,0.6,13.5,16.5
5857,2019-08-06 23:00:00,15.9,8.9,11.0,74.3,1.5,272.0,1.7,16.5,18.2,0.43333333333333335,13.8,14.5
5858,2019-08-07 00:00:00,12.8,8.8,10.0,79.3,1.7,296.0,0.9,13.4,14.3,0.26666666666666666,16.0,26.0
5859,2019-08-07 01:00:00,4.3,5.8,10.0,78.0,1.7,280.0,0.75,7.800000000000001,8.55,0.1,19.0,8.0
5860,2019-08-07 02:00:00,7.1,4.8,10.0,78.8,1.9,282.0,0.6,2.2,2.8,0.0,16.4,6.8
5861,2019-08-07 03:00:00,7.69999999999999,4.8,10.0,81.1,1.7,297.0,0.2,2.8,3.0,0.1,11.8,17.3
5862,2019-08-07 04:00:00,5.2,4.0,10.0,76.7,1.5,275.0,1.5,6.5,8.0,0.1,20.4,13.9
5863,2019-08-07 05:00:00,5.9,4.0,10.0,76.6,1.3,284.0,1.0,7.6,8.6,0.1,19.0,12.7
5864,2019-08-07 06:00:00,6.6,4.3,11.0,72.0,1.7,264.0,4.4,19.8,24.2,0.1,20.4,15.2
5865,2019-08-07 07:00:00,9.8,4.7,10.0,76.2,1.3,277.0,15.1,43.8,58.9,0.9,17.5,16.4
5866,2019-08-07 08:00:00,13.9,6.1,10.0,79.3,1.1,313.0,108.0,70.6,178.6,4.8,22.0,17.7
5867,2019-08-07 09:00:00,8.1,5.4,11.0,73.7,1.5,298.0,36.3,50.3,86.6,2.2,15.7,11.6
5868,2019-08-07 10:00:00,7.69999999999999,5.0,13.0,69.2,2.6,269.0,21.0,30.3,51.3,1.5,20.9,6.9
5869,2019-08-07 11:00:00,18.3,4.3,14.0,62.3,2.5,253.0,18.2,21.9,40.1,0.8,10.4,24.1
5870,2019-08-07 12:00:00,6.7,3.6,15.0,57.6,3.4,242.0,15.6,18.7,34.3,0.8,15.5,16.3
5871,2019-08-07 13:00:00,11.7,3.6,14.0,59.5999999999999,3.6,229.0,25.1,26.2,51.3,1.3,28.2,15.6
5872,2019-08-07 14:00:00,8.0,3.2,16.0,51.5,3.8,258.0,12.7,14.9,27.6,0.6,6.7,24.4
5873,2019-08-07 15:00:00,8.4,3.3,16.0,52.6,3.5,285.0,5.8,8.5,14.3,0.7,20.2,12.4
5874,2019-08-07 16:00:00,16.2,3.2,14.0,62.0,3.1,258.0,7.3,14.4,21.7,0.6,9.5,25.9
5875,2019-08-07 17:00:00,2.0,3.7,15.0,59.9,2.6,269.0,6.5,14.5,21.0,0.2,15.1,16.3
5876,2019-08-07 18:00:00,13.6,4.5,14.0,65.3,1.9,295.0,3.8,22.6,26.4,0.5,20.5,25.8
5877,2019-08-07 19:00:00,10.6,5.9,13.0,69.7,1.7,305.0,3.1,33.1,36.2,0.6,8.9,13.0
5878,2019-08-07 20:00:00,13.5,6.2,13.0,75.6,1.8,278.0,1.4,19.7,21.1,0.6,9.5,22.3
5879,2019-08-07 21:00:00,9.6,5.7,12.0,78.2,2.3,274.0,0.7,12.2,13.0,0.5,16.4,17.1
5880,2019-08-07 22:00:00,3.4,4.4,12.0,85.2,2.2,319.0,0.5,8.3,8.8,0.4,15.9,13.5
5881,2019-08-07 23:00:00,8.9,5.6,12.0,85.9,2.2,327.0,0.0,9.4,9.5,0.9,15.9,13.8
5882,2019-08-08 00:00:00,6.4,5.4,12.0,84.0,2.2,326.0,0.4,8.1,8.5,0.3,12.8,16.0
5883,2019-08-08 01:00:00,2.6,5.6,12.0,85.3,1.8,230.0,0.2,4.0,3.9,0.4,4.3,19.0
5884,2019-08-08 02:00:00,11.8,5.4,12.0,87.0,2.1,345.0,0.0,4.1,4.1,0.5,7.1,16.4
5885,2019-08-08 03:00:00,10.3,5.1,12.0,85.7,3.1,295.0,0.8,4.05,0.6,0.9,7.69999999999999,11.8
5886,2019-08-08 04:00:00,3.7,3.9,11.0,86.5,3.0,263.0,1.6,4.0,5.6,0.7,5.2,20.4
5887,2019-08-08 05:00:00,2.2,2.8,11.0,85.4,2.0,277.0,0.4,3.3,3.8,0.5,5.9,19.0
5888,2019-08-08 06:00:00,1.2,3.1,11.0,86.8,1.6,272.0,4.5,19.0,23.5,0.3,6.6,20.4
5889,2019-08-08 07:00:00,0.2,3.6,11.0,88.0,0.8,206.0,3.6,38.1,41.7,0.7,9.8,17.5
5890,2019-08-08 08:00:00,8.1,3.9,11.0,88.2,1.6,337.0,11.9,56.9,68.8,1.3,13.9,22.0
5891,2019-08-08 09:00:00,3.5,4.9,11.0,89.2,1.4,176.0,33.4,58.0,91.4,2.3,8.1,15.7
5892,2019-08-08 10:00:00,7.5,5.4,13.0,85.9,2.2,346.0,20.8,35.8,56.6,2.5,7.69999999999999,20.9
5893,2019-08-08 11:00:00,10.5,4.3,14.0,79.4,2.4,351.0,7.4,15.7,23.1,2.3,18.3,10.4
5894,2019-08-08 12:00:00,16.7,4.8,15.0,78.2,1.6,332.0,5.0,15.1,20.1,1.8,6.7,15.5
5895,2019-08-08 13:00:00,9.7,6.1,16.0,72.1,2.0,310.0,5.5,14.6,20.2,1.6,11.7,28.2
5896,2019-08-08 14:00:00,15.3999999999999,5.5,15.0,69.6,2.0,285.0,6.3,19.4,25.6,1.2,8.0,6.7
5897,2019-08-08 15:00:00,11.1,5.8,16.0,71.3,1.7,290.0,6.3,19.2,25.5,0.8,8.4,20.2
5898,2019-08-08 16:00:00,18.6,6.0,15.0,73.3,2.2,308.0,4.4,21.7,26.1,0.4,16.2,9.5
5899,2019-08-08 17:00:00,10.6,6.0,15.0,76.5,1.8,319.0,4.6,30.4,35.1,1.0,2.0,15.1
5900,2019-08-08 18:00:00,14.4,5.6,14.0,81.8,2.8,333.0,1.3,20.9,22.2,0.9,13.6,20.5
5901,2019-08-08 19:00:00,3.5,4.8,13.0,82.1,2.3,341.0,0.8,21.5,22.3,0.3,10.6,8.9
5902,2019-08-08 20:00:00,10.3,7.0,12.0,86.5,1.4,127.0,0.7,25.2,25.9,0.1,13.5,9.5
5903,2019-08-08 21:00:00,4.8,7.8,12.0,87.8,1.3,121.0,0.7,25.9,26.6,0.7,9.6,16.4
5904,2019-08-08 22:00:00,7.9,7.2,12.0,88.6,1.8,183.0,0.2,14.4,14.6,1.0,3.4,15.9
5905,2019-08-08 23:00:00,2.8,8.0,12.0,89.2,1.2,47.0,0.1,9.5,9.7,1.0,8.9,15.9
5906,2019-08-09 00:00:00,7.3,6.6,11.0,89.8,1.2,39.0,0.1,7.2,7.3,0.8,6.4,12.8
5907,2019-08-09 01:00:00,5.1,5.4,12.0,90.2,1.7,42.0,0.1,6.45,6.583333333333333,0.6,2.6,4.3
5908,2019-08-09 02:00:00,2.7,3.4,12.0,90.0,1.8,42.0,0.1,5.7,5.866666666666667,0.35,11.8,7.1
5909,2019-08-09 03:00:00,7.9,3.6,13.0,89.0,2.2,22.0,0.1,4.95,5.15,0.1,10.3,7.69999999999999
5910,2019-08-09 04:00:00,9.5,5.2,14.0,88.0,3.1,12.0,0.1,4.2,4.433333333333334,0.8,3.7,5.2
5911,2019-08-09 05:00:00,12.1,4.3,14.0,88.8,3.2,18.0,0.1,3.4500000000000006,3.716666666666667,0.3,2.2,5.9
5912,2019-08-09 06:00:00,6.6,3.4,13.0,89.7,2.0,112.0,0.3,2.7,3.0,0.0,1.2,6.6
5913,2019-08-09 07:00:00,6.7,3.4,14.0,90.0,2.2,170.0,1.1,9.7,10.8,0.7,0.2,9.8
5914,2019-08-09 08:00:00,4.3,3.2,14.0,89.9,1.4,342.0,1.7,24.2,25.9,0.2,8.1,13.9
